id,type,category,name,translation,file,sounds,error,ini
-1,PACENOTE,MODIFIER,CUT,Cut,sisalta.ogg,1,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,LINE,CUT,Cut,sisalta.ogg,1,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
-1,PACENOTE,LINKS,DISTANCE_CALL,Distance Call,,0,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,DISTANCE_CALL,Distance Call,,0,,pacenotes/Rbr.ini/links/Extended.ini
-1,PACENOTE,LINKS,DISTANCE_CALL,Distance Call,,0,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,DISTANCE_CALL,Distance Call,,0,,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
-1,PACENOTE,MODIFIER,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,LINE,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
-1,PACENOTE,MODIFIER,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,LINE,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr.ini/line/Extended.ini
-1,PACENOTE,MODIFIER,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,LINE,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
-1,PACENOTE,MODIFIER,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,LINE,DONTCUT,Don't Cut,ala.ogg,1,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
-1,PACENOTE,LINKS,EMPTY_CALL,Empty Call,,0,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,EMPTY_CALL,Empty Call,,0,,pacenotes/Rbr.ini/links/Extended.ini
-1,PACENOTE,LINKS,EMPTY_CALL,Empty Call,,0,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,EMPTY_CALL,Empty Call,,0,,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into2.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into1.ogg,2,,pacenotes/Rbr.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into2.ogg,2,,pacenotes/Rbr.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into1.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into2.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into1.ogg,2,,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
-1,PACENOTE,LINKS,INTO,Into,into2.ogg,2,,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
-1,PACENOTE,MODIFIER,LONG,Long,pitka.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,LONG,Long,pitka.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,LONG,Long,pitka.ogg,1,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,LONG,Long,pitka.ogg,1,,pacenotes/Rbr.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,LONG,Long,pitka.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,LONG,Long,pitka.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,LONG,Long,pitka.ogg,1,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,LONG,Long,pitka.ogg,1,,pacenotes/Rbr-Enhanced.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka2.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr.ini/additional/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka2.ogg,1,,pacenotes/Rbr.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka2.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka1.ogg,1,,pacenotes/Rbr-Enhanced.ini/additional/Extended.ini
-1,PACENOTE,ADDITIONAL,MAYBE,Maybe,ehka2.ogg,1,,pacenotes/Rbr-Enhanced.ini/additional/Extended.ini
-1,PACENOTE,MODIFIER,NARROWS,Narrows,sumppu.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,NARROWS,Narrows,sumppu.ogg,1,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,NARROWS,Narrows,sumppu.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,NARROWS,Narrows,sumppu.ogg,1,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,LINKS,ONTO,Onto,onto.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,ONTO,Onto,onto.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
-1,PACENOTE,LINKS,ONTO,Onto,onto.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,ONTO,Onto,onto.ogg,1,,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
-1,PACENOTE,LINKS,PLACE_HOLDER,Placeholder,,0,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,PLACE_HOLDER,Placeholder,,0,,pacenotes/Rbr.ini/links/Extended.ini
-1,PACENOTE,LINKS,PLACE_HOLDER,Placeholder,,0,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,PLACE_HOLDER,Placeholder,,0,,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
-1,PACENOTE,MODIFIER,SOUND_FILE,Sound File,,0,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,SOUND_FILE,Sound File,,0,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,SOUND_FILE,Sound File,,0,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,SOUND_FILE,Sound File,,0,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,LINKS,SOUND_INDEX,Sound Index,,0,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,SOUND_INDEX,Sound Index,,0,,pacenotes/Rbr.ini/links/Extended.ini
-1,PACENOTE,LINKS,SOUND_INDEX,Sound Index,,0,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
-1,PACENOTE,LINKS,SOUND_INDEX,Sound Index,,0,,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
-1,PACENOTE,MODIFIER,STANDARD_CALL,Standard Call,,0,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,STANDARD_CALL,Standard Call,,0,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,STANDARD_CALL,Standard Call,,0,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,STANDARD_CALL,Standard Call,,0,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,ADJECTIVES,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,ADJECTIVES,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr.ini/adjectives/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,ADJECTIVES,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr-Enhanced.ini/modifier/Extended.ini
-1,PACENOTE,ADJECTIVES,TIGHTENS,Tightens,kirraa1.ogg,1,,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENSBAD,Tightens Bad,kirraa_kirraa.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENSBAD,Tightens Bad,kirraa_kirraa_2.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/modifier/Extended.ini
-1,PACENOTE,ADJECTIVES,TIGHTENSBAD,Tightens Bad,kirraa_kirraa.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
-1,PACENOTE,ADJECTIVES,TIGHTENSBAD,Tightens Bad,kirraa_kirraa_2.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENSBAD,Tightens Bad,kirraa_kirraa.ogg,2,,pacenotes/Rbr.ini/modifier/Extended.ini
-1,PACENOTE,MODIFIER,TIGHTENSBAD,Tightens Bad,kirraa_kirraa_2.ogg,2,,pacenotes/Rbr.ini/modifier/Extended.ini
