id,name,translation,file,sounds,ini
14,NARROWS,Verengt,narrows.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
15,WIDEOUT,Macht Auf,wideout.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
16,OVERCREST,Über Kuppe,over_crest.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
17,FORD,Furt,water.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
18,CARE,Vorsicht (With Link),care.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
19,BUMP,Schlag,bump.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
20,JUMP,Sprung,jump.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
22,FINISH,Ziel,finish.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
25,FLATRIGHT,Voll Rechts,six_right.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
26,FLATLEFT,Voll Links,six_left.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
27,BRIDGE,Brücke,bridge.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
28,GOSTRAIGHT,Grade Durch,go_straight.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
29,KEEPRIGHT,Bleib Rechts,keep_right.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
30,KEEPLEFT,Bleib Links,keep_left.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
31,KEEPMIDDLE,Bleib Mittig,keep_middle.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
32,CAUTION,Achtung (With Link),caution.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
102,TWO_LEFT,1 Links,one_left.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
112,TWO_RIGHT,1 Rechts,one_right.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
120,LEFT,Links,left.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
121,RIGHT,Rechts,right.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
122,NIU_RIGHT_INTO,Rechts In (N/A),right.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
123,NIU_LEFT_INTO,Links In (N/A),left.ogg,3,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
124,RIGHT_LEFT,Rechts-Links,right_left.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
125,LEFT_RIGHT,Links-Rechts,left_right.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
126,RIGHT_AROUND,Rechts Herum,right_around.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
127,LEFT_AROUND,Links Herum,left_around.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
149,10,10,10.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
150,20,20,20.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
200,OVER_BRIDGE,Über Brücke,over_bridge.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
201,NIU_OVER_RAILS,Schienen,rails.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
202,NIU_OVER_RAILWAY,Eisenbahn,rails.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
211,NIU_DEEPCUT,Stark Schneiden (Niu),full_cut.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
212,FULLCUT,Stark Schneiden,full_cut.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
213,NA_KEEP_CENTRE,Mittig Halten (N/A),keep_middle.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
215,GO_FULL,Vollgas!,go.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
216,FLATOUT,Vollgas,flat.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
217,BRAKE,Bremsen,brake.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
218,LIGHT_CUT,Leicht Schneiden,small_cut.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
219,HANDBRAKE,Handbremse,handbrake.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
220,KEEP_IN,Bleib Innen,keep_in.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
221,KEEP_OUT,Bleib Außen,keep_out.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
223,CLIP,Knapp Schneiden,clip.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
230,MINUS,Minus,minus.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
231,NA_MINUSMINUS,Minus Minus (N/A),minusminus.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
232,PLUS,Plus,plus.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
233,NA_PLUSPLUS,Plus Plus (N/A),plusplus.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
234,EARLY,Früh,early.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
235,LATE,Spät,late.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
236,EASY,Einfach,easy.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
237,NA_MUCH,Stark (N/A),much.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
238,NA_MANY,Viel (N/A),many.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
239,NA_VERY,Sehr (N/A),very.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
240,HARD,Hart,hard.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
241,FAST,Schnell,fast.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
242,SLOW,Langsam,slow.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
243,NA_EXACT,Exakt (N/A),exact.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
243,NIU_EXACT,Präzise (Niu),precise.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
244,SLOWING,Langsamer,slowing.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
245,NA_DIRECTLY,Direkt (N/A),directly.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
246,NA_LIGHT,Leicht (N/A),light.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
247,NA_BIG,Groß (N/A),big.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
248,NA_SMALL,Klein (N/A),small.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
249,SHARP,Scharf,sharp.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
250,ROUND,Rund,round.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
251,TIGHT,Schmal,tight.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
252,NA_SLIGHT,Sanft (N/A),slight.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
253,NA_GOOD,Gut (N/A),good.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
254,BAD,Schlecht,bad.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
255,NARROW,Schmal,narrow.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
256,WIDE,Breit,wide.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
257,NA_STRAIGHT,Schlecht (N/A),straight.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
260,UPHILL,Bergauf,up.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
261,DOWNHILL,Bergab,down.ogg,261,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
263,NIU_LONGLONG,Sehr Lang (Niu),verylong.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
264,SHORT,Kurz,short.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
265,NA_SHORTSHORT,Kurz Kurz (N/A),shortshort.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
266,NA_GONARROW,Schmal (N/A),gonarrow.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
267,GOWIDE,Weit Fahren,go_wide.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
268,SLIPPERY,Rutschig,slippy.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
270,NA_UNDERSTEER,Untersteuert (N/A),understeer.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
271,SIDEWAYS,Driften,rotate.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
272,HOOK,Einhängen,hook.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
273,NA_DRAWS_IN,Zieht Rein (N/A),draws_in.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
274,VERY_LONG,Sehr Lang,verylong.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
275,NA_VERY_SHORT,Sehr Kurz (N/A),very_short.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
277,NIU_SLIPPY,Glatt (Niu),slippy.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
291,DIRTY,Verschmutzt,shit.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
292,NIU_BUMPY,Schläge,bumps.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
293,CRAMPED,Eingeengt,cramped.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
294,NA_POSITIVE,Positiv (N/A),positive.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
295,NA_NEGATIVE,Negativ (N/A),negative.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
298,OPENS,Öffnet,opens.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
299,FAKES,Täuscht,deceptive.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
300,BUMPS,Schläge,bumps.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
301,HIDDEN,Verdeckt,unseen.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
302,NIU_BLIND,Verdeckt (Niu),unseen.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
302,NIU_BLIND,Verdeckt (Niu),unseen.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
303,DOUBLE_CAUTION,Gefahr,double_caution.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
304,NA_TRIPLE_CAUTION,Gefahr (N/A),double_caution.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
320,GRAVEL,Schotter,gravel.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
321,TARMAC,Asphalt,tarmac.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
322,CONCRETE,Beton,concrete.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
323,COBBLES,Pflaster,cobbles.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
324,NA_GRIT,Kies (N/A),grit.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
325,SNOW,Schnee,snow.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
326,NA_ONSPLIT,Auf Splitt (N/A),onsplit.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
327,ICY,Eis,icy.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
328,NA_RUBBLE,Bauchschutt (N/A),rubble.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
329,NIU_ICE,Eisig (Niu),icy.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
330,NA_LOOSE_GRAVEL,Lockerer Schotter (N/A),loose_gravel.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
340,CREST,Kuppe,crest.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
342,CAMBER,Hält,camber.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
343,NIU_REVERSE_CAMBER,Fällt Außen (Niu),WC.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
344,HOLE,Loch,hole.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
345,RUTS,Rillen,ruts.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
346,DEEPRUTS,Tiefe Rillen,deep_ruts.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
347,NA_BORDER,Bordstein (N/A),border.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
348,NA_EDGE,Ecke (N/A),edge.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
349,NA_CURB,Randstein (N/A),curb.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
350,NA_DITCH,Graben (N/A),ditch.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
351,JUNCTION,Kreuzung,junction.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
353,TURN,Wende,turn.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
354,NIU_STEEP_DROP,Steil abwärts,drops.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
355,BADCAMBER,Schiebt,badcamber.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
356,NA_SHOULDER,Schulter (N/A),shoulder.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
357,NA_STEEP_HILL,Steiler Hügel (N/A),steep_hill.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
358,NA_STEEP_INCLINE,Starke Steigung (N/A),steep_incline.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
359,NA_STEEP_SLOPE,Starkes Gefälle (N/A),steep_slope.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
361,DIP,Kuhle,dip.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
362,DROPS,Fällt,drops.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
367,NIU_NEGATIVE_CAMBER,Schiebt (Niu),badcamber.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
368,NIU_POSITIVE_CAMBER,Hält (Niu),camber.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
369,NIU_COMPRESSION,Kompression,dip.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
370,NA_FENCE,Zaun (N/A),fence.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
371,NA_WALL,Mauer (N/A),wall.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
372,NA_HOUSE,Haus (N/A),house.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
373,NA_TREE,Baum,tree.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
374,NA_STUMP,Stumpf,stump.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
375,NA_MAST,Mast (N/A),mast.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
376,NIU_POST,Pfosten (Niu),post.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
377,NA_ISLAND,Insel (N/A),island.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
378,CHICANE,Schikane,chicane.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
379,NA_STONE,Stein,stone.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
380,NA_ROCK,Fels,rock.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
381,TUNNEL,Tunnel,tunnel.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
382,NA_ROAD,Straße (N/A),road.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
384,RAILS,Schienen,rails.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
385,NA_SIGN,Schild,sign.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
386,NA_BUSH,Busch,bush.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
387,NA_PATH,Weg (N/A),path.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
388,NIU_WATER,Wasser,water.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
389,NIU_PUDDLE,,water.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
390,NA_NETTING,Netze,netting.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
391,NA_TAPE,Flatterband,tape.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
392,LEFT_ENTRY_CHICANE,Schikane Links,chicane_left_entry.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
393,RIGHT_ENTRY_CHICANE,Schikane Rechts,chicane_right_entry.ogg,1,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
394,NA_TYRES,Reifen,tyres.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
395,NA_SPECTATORS,Zuschauer,spectators.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
396,NA_MARSHALLS,Marshalls,marshalls.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
397,NA_BARRELS,Fässer,barrels.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
399,NA_ROUNDABOUT,Kreisverkehr (N/A),roundabout.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
400,NA_THROUGH,Durch,through.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
401,NA_AFTER,Nach,after.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
402,NA_NEAR,nähe,near.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
403,NA_ON,Auf,on.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
404,NA_UNTIL,Bis,until.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
405,NA_AT,Bei,at.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
